id_subsistema;id_estado;nom_modalidadeoperacao;nom_conjuntousina;nom_usina;id_ons;ceg;din_instante;val_ventoverificado;flg_dadoventoinvalido;val_geracaoestimada;val_geracaoverificada
NE;PI;Tipo II-C;Conj. Oitis;Oitis 9;PIOI09;EOL.CV.PI.044368-9.01;2025-05-01 00:00:00;7.786;0.0;24.808;27.205
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santa Alexandrina;PIVI16;EOL.CV.PI.048511-0.01;2025-05-01 00:00:00;4.14;0.0;2.465;3.535
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 01;PISA01;EOL.CV.PI.033005-1.01;2025-05-01 00:00:00;3.482;0.0;0.741;0.151
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 02;PISA02;EOL.CV.PI.033006-0.01;2025-05-01 00:00:00;4.537;0.0;2.042;2.445
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 03;PISA03;EOL.CV.PI.033007-8.01;2025-05-01 00:00:00;6.37;0.0;7.265;6.346
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 04;PISA04;EOL.CV.PI.033008-6.01;2025-05-01 00:00:00;6.533;0.0;8.557;9.075
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 05;PISA05;EOL.CV.PI.033009-4.01;2025-05-01 00:00:00;4.013;0.0;1.265;0.614
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 06;PISA06;EOL.CV.PI.033010-8.01;2025-05-01 00:00:00;4.897;0.0;2.447;2.747
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 07;PISA07;EOL.CV.PI.033011-6.01;2025-05-01 00:00:00;4.157;0.0;1.636;0.0
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 08;PISA08;EOL.CV.PI.033012-4.01;2025-05-01 00:00:00;2.928;0.0;0.527;0.661
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 09;PISA09;EOL.CV.PI.033013-2.01;2025-05-01 00:00:00;3.791;1.0;0.0;7.203
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 10;PISA10;EOL.CV.PI.033014-0.01;2025-05-01 00:00:00;5.742;0.0;6.25;6.637
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 11;PISA11;EOL.CV.PI.033015-9.01;2025-05-01 00:00:00;6.48;0.0;11.338;11.73
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 12;PISA12;EOL.CV.PI.033016-7.01;2025-05-01 00:00:00;12.0;1.0;0.0;12.848
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 13;PISA13;EOL.CV.PI.033017-5.01;2025-05-01 00:00:00;7.497;0.0;12.653;13.02
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 14;PISA14;EOL.CV.PI.033018-3.01;2025-05-01 00:00:00;5.984;0.0;8.656;10.191
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 15;PISA15;EOL.CV.PI.033019-1.01;2025-05-01 00:00:00;3.222;0.0;0.959;1.795
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Ângela 16;PISA16;EOL.CV.PI.033020-5.01;2025-05-01 00:00:00;9.6;1.0;0.0;5.986
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 17;PISA17;EOL.CV.PI.033021-3.01;2025-05-01 00:00:00;4.234;0.0;2.301;7.418
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Ângela 18;PISA18;EOL.CV.PI.033022-1.01;2025-05-01 00:00:00;5.948;0.0;5.372;8.7
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Angela 19;PISA19;EOL.CV.PI.033023-0.01;2025-05-01 00:00:00;4.259;0.0;1.794;5.875
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Ângela 20;PISA20;EOL.CV.PI.033024-8.01;2025-05-01 00:00:00;9.596;0.0;25.513;17.796
NE;PI;Tipo II-C;Conj. Lagoa dos Ventos;Ventos de Santa Ângela 21;PISA21;EOL.CV.PI.033025-6.01;2025-05-01 00:00:00;9.453;0.0;22.812;10.811
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Angelina;PIESAN;EOL.CV.PI.031275-4.01;2025-05-01 00:00:00;7.212;0.0;9.646;11.314
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Bárbara;PIESBA;EOL.CV.PI.031274-6.01;2025-05-01 00:00:00;7.136;0.0;9.048;9.664
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Edwiges;PIESED;EOL.CV.PI.031270-3.01;2025-05-01 00:00:00;6.821;0.0;9.596;10.108
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Fátima;PIESFA;EOL.CV.PI.031273-8.01;2025-05-01 00:00:00;7.243;0.0;10.631;9.975
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana I;PIEJ01;EOL.CV.PI.031581-8.01;2025-05-01 00:00:00;8.302;0.0;16.729;11.737
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santa Joana II;PIEJ02;EOL.CV.PI.031361-0.01;2025-05-01 00:00:00;9.17;0.0;14.287;13.893
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana III;PIEJ03;EOL.CV.PI.031580-0.01;2025-05-01 00:00:00;8.472;0.0;15.596;11.696
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana IV;PIEJ04;EOL.CV.PI.031520-6.01;2025-05-01 00:00:00;7.805;0.0;13.836;9.783
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana IX;PIEJ9;EOL.CV.PI.031417-0.01;2025-05-01 00:00:00;8.614;0.0;12.047;13.838
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana V;PIEJ05;EOL.CV.PI.031538-9.01;2025-05-01 00:00:00;5.54;0.0;4.499;5.021
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santa Joana VI;PIEJ06;EOL.CV.PI.031367-0.01;2025-05-01 00:00:00;8.747;0.0;16.028;22.195
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santa Joana VII;PIEJ07;EOL.CV.PI.031597-4.01;2025-05-01 00:00:00;6.966;0.0;9.711;10.084
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santa Joana VIII;PIEJ08;EOL.CV.PI.031366-1.01;2025-05-01 00:00:00;7.101;0.0;8.593;7.106
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana X;PIEJ10;EOL.CV.PI.031393-9.01;2025-05-01 00:00:00;7.735;0.0;8.471;9.14
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XI;PIEJ11;EOL.CV.PI.031388-2.01;2025-05-01 00:00:00;8.117;0.0;10.516;15.837
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XII;PIEJ12;EOL.CV.PI.031414-5.01;2025-05-01 00:00:00;10.578;0.0;22.992;28.141
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XIII;PIEJ13;EOL.CV.PI.031394-7.01;2025-05-01 00:00:00;7.758;0.0;9.71;10.398
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santa Joana XIV;PIEJ14;EOL.CV.PI.031368-8.01;2025-05-01 00:00:00;10.425;0.0;16.964;19.39
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XV;PIEJ15;EOL.CV.PI.031416-1.01;2025-05-01 00:00:00;9.078;0.0;19.561;21.648
NE;PI;Tipo II-C;Conj. Chapada II;Ventos de Santa Joana XVI;PIEJ16;EOL.CV.PI.031392-0.01;2025-05-01 00:00:00;8.559;0.0;18.642;18.934
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santa Regina;PIESRE;EOL.CV.PI.031276-2.01;2025-05-01 00:00:00;6.663;0.0;3.774;4.44
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santo Adriano;PIESAD;EOL.CV.PI.031271-1.01;2025-05-01 00:00:00;9.614;0.0;18.727;12.203
NE;PI;Tipo II-C;Conj. São Basílio (Eólico);Ventos de Santo Albano;PIESAL;EOL.CV.PI.031272-0.01;2025-05-01 00:00:00;9.064;0.0;19.801;15.529
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Alderico;PIVI05;EOL.CV.PI.048512-8.01;2025-05-01 00:00:00;5.251;0.0;5.81;5.625
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Antero;PIANT;EOL.CV.PE.035249-7.01;2025-05-01 00:00:00;4.057;0.0;2.853;2.341
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Apolinário;PIVI15;EOL.CV.PI.048513-6.01;2025-05-01 00:00:00;3.8;0.0;1.662;3.145
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto I;PIEAU1;EOL.CV.PI.031746-2.02;2025-05-01 00:00:00;6.153;0.0;4.522;4.654
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto II;PIEAU2;EOL.CV.PI.031747-0.02;2025-05-01 00:00:00;4.772;0.0;3.081;4.696
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santo Augusto III;PIEAU3;EOL.CV.PI.031662-8.01;2025-05-01 00:00:00;6.38;0.0;5.463;6.21
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santo Augusto IV;PIEAU4;EOL.CV.PI.031603-2.01;2025-05-01 00:00:00;6.374;0.0;8.426;6.632
NE;PI;Tipo II-C;Conj. Chapada III;Ventos de Santo Augusto V;PIEAU5;EOL.CV.PI.031661-0.01;2025-05-01 00:00:00;7.07;0.0;8.282;9.22
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto VI;PIEAU6;EOL.CV.PI.031766-7.01;2025-05-01 00:00:00;6.085;0.0;8.306;11.43
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto VII;PIEAU7;EOL.CV.PI.031749-7.01;2025-05-01 00:00:00;6.309;1.0;0.0;6.236
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Augusto VIII;PIEAU8;EOL.CV.PI.031767-5.01;2025-05-01 00:00:00;6.043;0.0;3.215;3.278
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santo Onofre I;PIEO01;EOL.CV.PI.031364-5.01;2025-05-01 00:00:00;8.131;0.0;11.195;19.278
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santo Onofre II;PIEO02;EOL.CV.PI.031362-9.01;2025-05-01 00:00:00;9.5;0.0;20.702;17.013
NE;PI;Tipo II-C;Conj. Chapada I;Ventos de Santo Onofre III;PIEO03;EOL.CV.PI.031886-8.02;2025-05-01 00:00:00;9.366;0.0;15.147;19.915
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de Santo Onofre IV;PIEO04;EOL.CV.PI.032366-7.01;2025-05-01 00:00:00;7.231;0.0;10.869;12.344
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Bernardo;PIBER;EOL.CV.PE.035250-0.01;2025-05-01 00:00:00;3.81;0.0;2.018;1.679
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Caio;PIVI01;EOL.CV.PI.048514-4.01;2025-05-01 00:00:00;6.236;0.0;8.977;8.447
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Ciríaco;PIVI04;EOL.CV.PI.048515-2.01;2025-05-01 00:00:00;5.656;0.0;7.73;7.987
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Ciro;PIVI02;EOL.CV.PI.048516-0.01;2025-05-01 00:00:00;6.821;0.0;9.558;9.149
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Crispim;PIVI03;EOL.CV.PI.048704-0.01;2025-05-01 00:00:00;5.95;0.0;10.124;8.621
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São João Paulo II;PIVI18;EOL.CV.PI.048517-9.01;2025-05-01 00:00:00;4.623;0.0;2.241;1.693
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 01;PISR01;EOL.CV.PI.038103-9.01;2025-05-01 00:00:00;6.132;0.0;10.726;11.064
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 02;PISR02;EOL.CV.PI.038104-7.01;2025-05-01 00:00:00;6.55;0.0;14.07;26.898
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 03;PISR03;EOL.CV.PI.038105-5.01;2025-05-01 00:00:00;5.904;0.0;6.052;13.385
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 04;PISR04;EOL.CV.PI.038106-3.01;2025-05-01 00:00:00;7.087;0.0;17.869;19.038
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 05;PISR05;EOL.CV.PI.038107-1.01;2025-05-01 00:00:00;5.325;0.0;4.982;19.275
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 06;PISR06;EOL.CV.PI.038108-0.01;2025-05-01 00:00:00;6.209;0.0;6.951;17.012
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 07;PISR07;EOL.CV.PI.038109-8.01;2025-05-01 00:00:00;2.253;1.0;0.0;19.167
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 08;PISR08;EOL.CV.PI.040626-0.01;2025-05-01 00:00:00;7.908;0.0;23.377;22.779
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 11;PISR11;EOL.CV.PI.040629-5.01;2025-05-01 00:00:00;6.09;0.0;10.349;10.563
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 13;PISR13;EOL.CV.PI.040631-7.01;2025-05-01 00:00:00;5.789;0.0;6.438;12.311
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 16;PISR16;EOL.CV.PI.038110-1.01;2025-05-01 00:00:00;6.555;0.0;13.383;28.838
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 17;PISR17;EOL.CV.PI.038111-0.01;2025-05-01 00:00:00;7.094;0.0;16.794;21.584
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 18;PISR18;EOL.CV.PI.038112-8.01;2025-05-01 00:00:00;7.625;0.0;19.736;18.202
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 19;PISR19;EOL.CV.PI.038113-6.01;2025-05-01 00:00:00;6.564;0.0;8.656;21.036
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 22;PISR22;EOL.CV.PI.038116-0.01;2025-05-01 00:00:00;6.902;0.0;11.182;16.819
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 26;PISR26;EOL.CV.PI.038120-9.01;2025-05-01 00:00:00;8.57;0.0;22.238;11.836
NE;PI;Tipo II-C;Conj. São Roque;Ventos de São Roque 29;PISR29;EOL.CV.PI.038123-3.01;2025-05-01 00:00:00;7.479;0.0;10.475;15.199
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 08;PIEV08;EOL.CV.PI.033144-9.01;2025-05-01 00:00:00;5.073;1.0;0.0;1.952
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 09;PIEV09;EOL.CV.PI.033143-0.01;2025-05-01 00:00:00;3.923;0.0;1.389;1.922
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 10;PIEV10;EOL.CV.PI.033136-8.01;2025-05-01 00:00:00;3.9;0.0;1.351;1.744
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 11;PIEV11;EOL.CV.PI.033141-4.01;2025-05-01 00:00:00;3.503;0.0;1.143;0.929
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 12;PIEV12;EOL.CV.PI.033140-6.01;2025-05-01 00:00:00;5.162;0.0;2.729;3.078
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 13;PIEV13;EOL.CV.PI.033139-2.01;2025-05-01 00:00:00;3.842;0.0;1.383;1.397
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Vicente 14;PIEV14;EOL.CV.PI.033138-4.01;2025-05-01 00:00:00;4.707;0.0;2.042;1.745
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Virgílio 01;PIEVI1;EOL.CV.PI.032367-5.01;2025-05-01 00:00:00;7.676;0.0;12.623;12.31
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Virgílio 02;PIEVI2;EOL.CV.PI.033667-0.01;2025-05-01 00:00:00;5.959;0.0;9.935;6.923
NE;PI;Tipo II-C;Conjunto Eólico Curral Novo do Piaui II 230kV;Ventos de São Virgílio 03;PIEVI3;EOL.CV.PI.032368-3.01;2025-05-01 00:00:00;6.497;0.0;5.861;6.971
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 01;PIVZ01;EOL.CV.PI.038126-8.01;2025-05-01 00:00:00;8.95;0.0;24.79;18.621
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 02;PIVZ02;EOL.CV.PI.038127-6.01;2025-05-01 00:00:00;6.802;0.0;16.17;14.733
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 03;PIVZ03;EOL.CV.PI.038128-4.01;2025-05-01 00:00:00;6.852;0.0;14.109;11.642
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 04;PIVZ04;EOL.CV.PI.038129-2.01;2025-05-01 00:00:00;8.85;0.0;25.632;23.938
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 05;PIVZ05;EOL.CV.PI.038130-6.01;2025-05-01 00:00:00;8.5;0.0;22.567;14.59
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 06;PIVZ06;EOL.CV.PI.038131-4.01;2025-05-01 00:00:00;9.058;0.0;27.516;25.942
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 07;PIVZ07;EOL.CV.PI.038132-2.01;2025-05-01 00:00:00;9.535;0.0;28.173;25.93
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 08;PIVZ08;EOL.CV.PI.038133-0.01;2025-05-01 00:00:00;9.42;0.0;27.944;27.31
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 09;PIVZ09;EOL.CV.PE.038134-9.01;2025-05-01 00:00:00;8.4;0.0;21.676;20.378
NE;PI;Tipo II-C;Conj. Curral Novo do Piaui II 500 kV;Ventos de São Zacarias 10;PIVZ10;EOL.CV.PE.038135-7.02;2025-05-01 00:00:00;8.343;0.0;21.806;18.043
NE;RN;Tipo II-C;Conj. Acauã;Acauã I;RNACA1;EOL.CV.RN.033597-5.01;2025-05-01 00:00:00;9.87;0.0;18.44;16.989
NE;RN;Tipo II-C;Conj. Acauã;Acauã II;RNACA2;EOL.CV.RN.033598-3.01;2025-05-01 00:00:00;9.167;0.0;16.404;14.135
NE;RN;Tipo II-C;Conj. Acauã;Acauã III;RNACA3;EOL.CV.RN.033864-8.01;2025-05-01 00:00:00;11.54;0.0;15.055;12.413
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Afonso Bezerra I;RNEAF1;EOL.CV.RN.035158-0.01;2025-05-01 00:00:00;7.706;0.0;13.938;18.887
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Afonso Bezerra II;RNEAF2;EOL.CV.RN.035159-8.01;2025-05-01 00:00:00;7.707;0.0;13.586;14.529
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Afonso Bezerra III;RNEAF3;EOL.CV.RN.035160-1.01;2025-05-01 00:00:00;7.695;0.0;14.375;15.467
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Afonso Bezerra IV;RNEAF4;EOL.CV.RN.035161-0.01;2025-05-01 00:00:00;7.646;0.0;7.806;7.264
NE;RN;Tipo I;;Alegria I;RNUAU;EOL.CV.RN.028444-0.01;2025-05-01 00:00:00;6.2;1.0;0.0;4.057
NE;RN;Tipo I;;Alegria II;RNUAD;EOL.CV.RN.028443-2.01;2025-05-01 00:00:00;6.137;0.0;11.762;6.344
NE;RN;Tipo II-C;Conj. Anemus;Anemus Wind 1;RNEAW1;EOL.CV.RN.034498-2.01;2025-05-01 00:00:00;8.416;0.0;30.274;42.871
NE;RN;Tipo II-C;Conj. Anemus;Anemus Wind 2;RNEAW2;EOL.CV.RN.034499-0.01;2025-05-01 00:00:00;8.42;0.0;21.928;28.634
NE;RN;Tipo II-C;Conj. Anemus;Anemus Wind 3;RNEAW3;EOL.CV.RN.051067-0.01;2025-05-01 00:00:00;7.541;0.0;31.943;29.84
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Angicos I;RNEAG1;EOL.CV.RN.035165-2.01;2025-05-01 00:00:00;8.846;0.0;16.723;15.038
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Angicos II;RNEAG2;EOL.CV.RN.035166-0.01;2025-05-01 00:00:00;8.851;0.0;20.976;12.606
NE;RN;Tipo II-C;Conj. Areia Branca;Areia Branca;RNUEAB;EOL.CV.RN.030340-2.01;2025-05-01 00:00:00;7.226;0.0;7.037;0.0
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Aroeira;RNEARO;EOL.CV.RN.031801-9.01;2025-05-01 00:00:00;5.026;1.0;0.0;2.968
NE;RN;Tipo II-C;Conj. Brisa Potiguar I;Asa Branca I;RNEAB1;EOL.CV.RN.030505-7.01;2025-05-01 00:00:00;6.06;0.0;5.389;6.79
NE;RN;Tipo II-C;Conj. Brisa Potiguar I;Asa Branca II;RNEAB2;EOL.CV.RN.030547-2.01;2025-05-01 00:00:00;5.455;0.0;3.286;3.756
NE;RN;Tipo II-C;Conj. Brisa Potiguar I;Asa Branca III;RNEAB3;EOL.CV.RN.030548-0.01;2025-05-01 00:00:00;30.93;1.0;0.0;5.009
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca IV;RNEAB4;EOL.CV.RN.030498-0.01;2025-05-01 00:00:00;4.183;0.0;2.058;2.13
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca V;RNEAB5;EOL.CV.RN.030507-3.01;2025-05-01 00:00:00;6.139;0.0;4.507;5.031
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca VI;RNEAB6;EOL.CV.RN.030520-0.01;2025-05-01 00:00:00;5.891;0.0;4.542;4.416
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca VII;RNEAB7;EOL.CV.RN.030513-8.01;2025-05-01 00:00:00;4.87;0.0;2.46;2.608
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca VIII;RNEAB8;EOL.CV.RN.030508-1.01;2025-05-01 00:00:00;5.014;0.0;2.736;2.058
NE;RN;Tipo II-C;Conj. Morro dos Ventos;Aventura I;RNEAV1;EOL.CV.RN.031887-6.01;2025-05-01 00:00:00;8.361;0.0;12.082;11.553
NE;RN;Tipo II-C;Conj. Aventura;Aventura II;RNEAV2;EOL.CV.RN.033002-7.01;2025-05-01 00:00:00;9.1;1.0;0.0;8.286
NE;RN;Tipo II-C;Conj. Aventura;Aventura III;RNEAV3;EOL.CV.RN.033026-4.01;2025-05-01 00:00:00;9.613;0.0;17.351;13.206
NE;RN;Tipo II-C;Conj. Aventura;Aventura IV;RNEAV4;EOL.CV.RN.037949-2.01;2025-05-01 00:00:00;8.768;1.0;0.0;20.44
NE;RN;Tipo II-C;Conj. Aventura;Aventura V;RNEAV5;EOL.CV.RN.037950-6.01;2025-05-01 00:00:00;7.371;0.0;11.826;13.795
NE;RN;Tipo II-C;Conj. Jandaíra III;AW Santa Régia;RNESRE;EOL.CV.RN.032194-0.01;2025-05-01 00:00:00;6.437;0.0;9.154;9.852
NE;RN;Tipo II-C;Conj. Jandaíra III;AW São João;RNESAJ;EOL.CV.RN.032080-3.01;2025-05-01 00:00:00;6.224;0.0;9.082;6.183
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Baixa do Feijão I;RNEBF1;EOL.CV.RN.030932-0.01;2025-05-01 00:00:00;5.985;1.0;0.0;4.488
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Baixa do Feijão II;RNEBF2;EOL.CV.RN.030933-8.01;2025-05-01 00:00:00;0.0;1.0;0.0;3.357
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Baixa do Feijão III;RNEBF3;EOL.CV.RN.030934-6.01;2025-05-01 00:00:00;5.848;0.0;4.576;3.758
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Baixa do Feijão IV;RNEBF4;EOL.CV.RN.030931-1.01;2025-05-01 00:00:00;5.7;0.0;4.239;5.363
NE;RN;Tipo II-C;Conj. Acauã;Baixa do Sítio;RNEBST;EOL.CV.RN.033964-4.01;2025-05-01 00:00:00;8.331;0.0;25.62;30.508
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Boa Esperança I;RNEBE1;EOL.CV.RN.033666-1.01;2025-05-01 00:00:00;5.015;1.0;0.0;6.117
NE;RN;Tipo II-C;Conj. Jerusalém;Boqueirão I;RNEBQ1;EOL.CV.RN.040816-6.01;2025-05-01 00:00:00;7.93;1.0;0.0;19.661
NE;RN;Tipo II-C;Conj. Jerusalém;Boqueirão II;RNEBQ2;EOL.CV.RN.040818-2.01;2025-05-01 00:00:00;6.106;0.0;13.952;12.95
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Preto III;RNECP3;EOL.CV.RN.031015-8.01;2025-05-01 00:00:00;8.2;1.0;0.0;4.581
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Preto V;RNECP5;EOL.CV.RN.030876-5.01;2025-05-01 00:00:00;5.607;0.0;5.474;7.103
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Preto VI;RNECP6;EOL.CV.RN.030900-1.01;2025-05-01 00:00:00;5.0;1.0;1.65;3.232
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Vermelho;RNECVE;EOL.CV.RN.031651-2.01;2025-05-01 00:00:00;6.177;0.0;5.843;5.905
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Vermelho II;RNECVD;EOL.CV.RN.031665-2.01;2025-05-01 00:00:00;7.311;0.0;7.175;6.633
NE;RN;Tipo II-C;Conj. Mossoró II;Caiçara I;RNECA1;EOL.CV.RN.030895-1.02;2025-05-01 00:00:00;6.315;0.0;5.205;7.508
