Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;BA;SALVADOR;SINO - COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA;34.208.215/0001-14;AVENIDA AFRANIO PEIXOTO;28;POSTO AVENIDA I;PERIPERI;40720-270;GASOLINA;06/07/2004;2,16;1,8599;R$ / litro;CBPI
NE;BA;SALVADOR;SINO - COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA;34.208.215/0001-14;AVENIDA AFRANIO PEIXOTO;28;POSTO AVENIDA I;PERIPERI;40720-270;ETANOL;06/07/2004;1,36;0,9861;R$ / litro;CBPI
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0003-18;RODOVIA BR 324;S/N;KM 8;BRASILGÁS;41305-280;GASOLINA;06/07/2004;2,13;1,8752;R$ / litro;RAIZEN
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0003-18;RODOVIA BR 324;S/N;KM 8;BRASILGÁS;41305-280;ETANOL;06/07/2004;1,39;1,0166;R$ / litro;RAIZEN
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0003-18;RODOVIA BR 324;S/N;KM 8;BRASILGÁS;41305-280;DIESEL;06/07/2004;1,36;1,2732;R$ / litro;RAIZEN
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0001-56;RODOVIA BR 324;0;KM 11 6 SSA/FEIRA;VALERIA;41300-500;GASOLINA;06/07/2004;2,13;1,8752;R$ / litro;RAIZEN
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0001-56;RODOVIA BR 324;0;KM 11 6 SSA/FEIRA;VALERIA;41300-500;ETANOL;06/07/2004;1,39;1,0166;R$ / litro;RAIZEN
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0001-56;RODOVIA BR 324;0;KM 11 6 SSA/FEIRA;VALERIA;41300-500;DIESEL;06/07/2004;1,36;1,2732;R$ / litro;RAIZEN
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0006-60;RODOVIA BA 528 ESTRADA DA BASE NAVAL DE ARATU;4814;KM    5,1;ESTRADA DA BASE NAVAL;40810-010;GASOLINA;06/07/2004;2,14;1,8414;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0006-60;RODOVIA BA 528 ESTRADA DA BASE NAVAL DE ARATU;4814;KM    5,1;ESTRADA DA BASE NAVAL;40810-010;ETANOL;06/07/2004;1,35;1,1893;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA;15.847.874/0006-60;RODOVIA BA 528 ESTRADA DA BASE NAVAL DE ARATU;4814;KM    5,1;ESTRADA DA BASE NAVAL;40810-010;DIESEL;06/07/2004;1,36;1,2608;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;S DANTAS E FILHOS LTDA;15.623.002/0001-04;AVENIDA SAO LUIS;S/N;;PARIPE;40810-630;GASOLINA;06/07/2004;2,13;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;S DANTAS E FILHOS LTDA;15.623.002/0001-04;AVENIDA SAO LUIS;S/N;;PARIPE;40810-630;ETANOL;06/07/2004;1,35;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;S DANTAS E FILHOS LTDA;15.623.002/0001-04;AVENIDA SAO LUIS;S/N;;PARIPE;40810-630;DIESEL;06/07/2004;1,36;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;SA NACIONAL DE VEICULOS LTDA;15.226.699/0001-80;AVENIDA MARIO LEAL FERREIRA;500;;BONOCO;40275-240;GASOLINA;06/07/2004;2,1;1,8414;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;SA NACIONAL DE VEICULOS LTDA;15.226.699/0001-80;AVENIDA MARIO LEAL FERREIRA;500;;BONOCO;40275-240;ETANOL;06/07/2004;1,35;1,1893;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;SA NACIONAL DE VEICULOS LTDA;15.226.699/0001-80;AVENIDA MARIO LEAL FERREIRA;500;;BONOCO;40275-240;DIESEL;06/07/2004;1,4;1,1749;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;VICTORIANO AMOEDO LOPO;14.836.415/0001-04;AVENIDA TIRADENTES;142;146;ITAPAGIPE;40440-000;GASOLINA;06/07/2004;2,13;1,785;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;VICTORIANO AMOEDO LOPO;14.836.415/0001-04;AVENIDA TIRADENTES;142;146;ITAPAGIPE;40440-000;ETANOL;06/07/2004;1,35;0,9923;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;VICTORIANO AMOEDO LOPO;14.836.415/0001-04;AVENIDA TIRADENTES;142;146;ITAPAGIPE;40440-000;DIESEL;06/07/2004;1,44;1,2925;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTO VALE DO CANELA LTDA;14.820.740/0001-89;AVENIDA REITOR MIGUEL CALMON;S/N;;CANELA;40110-100;GASOLINA;06/07/2004;2,15;1,8607;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;MAX POSTO LUBRIFICAÇÃO LTDA;14.297.279/0001-21;RUA TEIXEIRA MENDES;2;0;FEDERAÇÃO;40210-550;GASOLINA;06/07/2004;2,17;1,79;R$ / litro;BRANCA
NE;BA;SALVADOR;MAX POSTO LUBRIFICAÇÃO LTDA;14.297.279/0001-21;RUA TEIXEIRA MENDES;2;0;FEDERAÇÃO;40210-550;ETANOL;06/07/2004;1,33;0,8605;R$ / litro;BRANCA
NE;BA;SALVADOR;POSTO NOVO BAIRRO LTDA;13.706.262/0001-18;AVENIDA ANTONIO CARLOS MAGALHAES;1298;": POSTO DE COMBUSTIVEL;";ITAIGARA;41825-000;GASOLINA;06/07/2004;2,17;1,879;R$ / litro;RAIZEN
NE;BA;SALVADOR;POSTO NOVO BAIRRO LTDA;13.706.262/0001-18;AVENIDA ANTONIO CARLOS MAGALHAES;1298;": POSTO DE COMBUSTIVEL;";ITAIGARA;41825-000;ETANOL;06/07/2004;1,49;1,359;R$ / litro;RAIZEN
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0012-76;AVENIDA ANTONIO CARLOS;S/N;SAÍDA DA ESTAÇÃO RODOVIARIA;PITUBA;41840-000;GASOLINA;06/07/2004;2,15;1,8414;R$ / litro;BRANCA
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0012-76;AVENIDA ANTONIO CARLOS;S/N;SAÍDA DA ESTAÇÃO RODOVIARIA;PITUBA;41840-000;ETANOL;06/07/2004;1,44;1,1953;R$ / litro;BRANCA
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0012-76;AVENIDA ANTONIO CARLOS;S/N;SAÍDA DA ESTAÇÃO RODOVIARIA;PITUBA;41840-000;GNV;06/07/2004;1,099;0,7959;R$ / m³;BRANCA
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0006-28;AVENIDA ANTONIO CARLOS MAGALHAES;S/N;ESTAÇÃO RODOV PARTE INTERNA;PITUBA;40330-600;GASOLINA;06/07/2004;2,12;1,8414;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0006-28;AVENIDA ANTONIO CARLOS MAGALHAES;S/N;ESTAÇÃO RODOV PARTE INTERNA;PITUBA;40330-600;ETANOL;06/07/2004;1,44;1,1953;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0006-28;AVENIDA ANTONIO CARLOS MAGALHAES;S/N;ESTAÇÃO RODOV PARTE INTERNA;PITUBA;40330-600;DIESEL;06/07/2004;1,42;1,2651;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0006-28;AVENIDA ANTONIO CARLOS MAGALHAES;S/N;ESTAÇÃO RODOV PARTE INTERNA;PITUBA;40330-600;GNV;06/07/2004;1,099;0,7959;R$ / m³;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0005-47;AVENIDA ANTONIO CARLOS MAGALHAES;S/N;;PITUBA;41100-140;GASOLINA;05/07/2004;2,17;1,8414;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0005-47;AVENIDA ANTONIO CARLOS MAGALHAES;S/N;;PITUBA;41100-140;ETANOL;05/07/2004;1,44;1,1953;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0005-47;AVENIDA ANTONIO CARLOS MAGALHAES;S/N;;PITUBA;41100-140;DIESEL;05/07/2004;1,44;1,2651;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0001-13;AVENIDA MARIO LEAL FERREIRA;2230;VALE DO BONOCO;BROTAS;40285-600;GASOLINA;06/07/2004;2,17;1,8414;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0001-13;AVENIDA MARIO LEAL FERREIRA;2230;VALE DO BONOCO;BROTAS;40285-600;ETANOL;06/07/2004;1,44;1,1953;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;13.578.265/0001-13;AVENIDA MARIO LEAL FERREIRA;2230;VALE DO BONOCO;BROTAS;40285-600;DIESEL;06/07/2004;1,44;1,2651;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;BAHIA MARINA LTDA;13.444.591/0001-38;AVENIDA LAFAYETE COUTINHO;1010;AV CONTORNO               EMPR BAHIA MARINA;COMERCIO;40015-160;GASOLINA;07/07/2004;2,18;1,8623;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;BAHIA MARINA LTDA;13.444.591/0001-38;AVENIDA LAFAYETE COUTINHO;1010;AV CONTORNO               EMPR BAHIA MARINA;COMERCIO;40015-160;DIESEL;07/07/2004;1,52;1,2971;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;SOCOMBUSTIVEIS COMERCIO DE DERIVADOS DE PETROLEO LTDA;04.604.158/0003-93;RUA DOUTOR JORGE ANDRADE;264;QUADRA 11;AGUAS CLARAS;41310-260;GASOLINA;06/07/2004;2,13;1,8604;R$ / litro;CBPI
NE;BA;SALVADOR;SOCOMBUSTIVEIS COMERCIO DE DERIVADOS DE PETROLEO LTDA;04.604.158/0003-93;RUA DOUTOR JORGE ANDRADE;264;QUADRA 11;AGUAS CLARAS;41310-260;ETANOL;06/07/2004;1,33;1,0978;R$ / litro;CBPI
NE;BA;SALVADOR;SOCOMBUSTIVEIS COMERCIO DE DERIVADOS DE PETROLEO LTDA;04.604.158/0003-93;RUA DOUTOR JORGE ANDRADE;264;QUADRA 11;AGUAS CLARAS;41310-260;DIESEL;06/07/2004;1,36;1,2735;R$ / litro;CBPI
NE;BA;SALVADOR;SOCOMBUSTIVEIS COMERCIO DE DERIVADOS DE PETROLEO LTDA;04.604.158/0002-02;AVENIDA ESTADOS  UNIDOS;S/N;;COMÉRCIO;40010-020;GASOLINA;07/07/2004;2,15;1,8507;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;SOCOMBUSTIVEIS COMERCIO DE DERIVADOS DE PETROLEO LTDA;04.604.158/0002-02;AVENIDA ESTADOS  UNIDOS;S/N;;COMÉRCIO;40010-020;ETANOL;07/07/2004;1,35;1,1953;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;SOCOMBUSTIVEIS COMERCIO DE DERIVADOS DE PETROLEO LTDA;04.604.158/0002-02;AVENIDA ESTADOS  UNIDOS;S/N;;COMÉRCIO;40010-020;DIESEL;07/07/2004;1,42;1,1789;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;M-54 COMERCIO DE COMBUSTIVEIS LTDA;04.421.201/0001-13;AVENIDA GENARO DE CARVALHO;S/N;;CASTELO BRANCO;41320-100;GASOLINA;06/07/2004;2,13;1,8417;R$ / litro;CBPI
NE;BA;SALVADOR;M-54 COMERCIO DE COMBUSTIVEIS LTDA;04.421.201/0001-13;AVENIDA GENARO DE CARVALHO;S/N;;CASTELO BRANCO;41320-100;ETANOL;06/07/2004;1,34;1,073;R$ / litro;CBPI
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA;04.420.464/0002-99;RUA DA GRACA;120;;GRACA;40150-060;GASOLINA;06/07/2004;2,175;1,8507;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA;04.420.464/0002-99;RUA DA GRACA;120;;GRACA;40150-060;ETANOL;06/07/2004;1,465;1,1466;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA;04.420.464/0001-08;RUA DA GRACA;6;;GRACA;40150-060;GASOLINA;06/07/2004;2,195;1,8507;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA;04.420.464/0001-08;RUA DA GRACA;6;;GRACA;40150-060;ETANOL;06/07/2004;1,49;1,1466;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS BRAGA REIS LTDA;03.629.960/0001-03;AVENIDA CARDEAL DA SILVA;205;TERREO;FEDERAÇÃO;40220-140;GASOLINA;06/07/2004;2,16;1,8867;R$ / litro;RAIZEN
NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS BRAGA REIS LTDA;03.629.960/0001-03;AVENIDA CARDEAL DA SILVA;205;TERREO;FEDERAÇÃO;40220-140;ETANOL;06/07/2004;1,549;1,2232;R$ / litro;RAIZEN
NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS BEIRA MAR LTDA;03.577.874/0001-02;AVENIDA AFRANIO PEIXOTO;5444;ALTO DO LUSO;PLATAFORMA;40717-140;GASOLINA;06/07/2004;2,15;1,8724;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS BEIRA MAR LTDA;03.577.874/0001-02;AVENIDA AFRANIO PEIXOTO;5444;ALTO DO LUSO;PLATAFORMA;40717-140;ETANOL;06/07/2004;1,34;1,1423;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS BEIRA MAR LTDA;03.577.874/0001-02;AVENIDA AFRANIO PEIXOTO;5444;ALTO DO LUSO;PLATAFORMA;40717-140;DIESEL;06/07/2004;1,4;1,2829;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;TORRES BARBOSA COMERCIO DE DERIVADOS DE PETROLEO LTDA;03.241.123/0003-74;RUA CARLOS GOMES;1064;CENTRO;AFLITOS;40060-010;GASOLINA;06/07/2004;2,15;1,8507;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;TORRES BARBOSA COMERCIO DE DERIVADOS DE PETROLEO LTDA;03.241.123/0003-74;RUA CARLOS GOMES;1064;CENTRO;AFLITOS;40060-010;ETANOL;06/07/2004;1,36;1,1953;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;TORRES BARBOSA COMERCIO DE DERIVADOS DE PETROLEO LTDA;03.241.123/0003-74;RUA CARLOS GOMES;1064;CENTRO;AFLITOS;40060-010;DIESEL;06/07/2004;1,42;1,2795;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;TORRES BARBOSA COMERCIO DE DERIVADOS DE PETROLEO LTDA;03.241.123/0001-02;AVENIDA MARIO LEAL FERREIRA;S/N;;BONOCO;40252-390;GASOLINA;06/07/2004;2,15;1,8507;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;TORRES BARBOSA COMERCIO DE DERIVADOS DE PETROLEO LTDA;03.241.123/0001-02;AVENIDA MARIO LEAL FERREIRA;S/N;;BONOCO;40252-390;ETANOL;06/07/2004;1,38;1,1953;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;TORRES BARBOSA COMERCIO DE DERIVADOS DE PETROLEO LTDA;03.241.123/0001-02;AVENIDA MARIO LEAL FERREIRA;S/N;;BONOCO;40252-390;DIESEL;06/07/2004;1,42;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;ML COMÉRCIO  DE COMBUSTÍVEIS E SERVIÇOS LTDA.;03.089.291/0001-24;RUA EDGAR SANTOS;530;;NARANDIBA;41150-000;GASOLINA;06/07/2004;2,18;1,8607;R$ / litro;BRANCA
NE;BA;SALVADOR;ML COMÉRCIO  DE COMBUSTÍVEIS E SERVIÇOS LTDA.;03.089.291/0001-24;RUA EDGAR SANTOS;530;;NARANDIBA;41150-000;ETANOL;06/07/2004;1,44;1,2122;R$ / litro;BRANCA
NE;BA;SALVADOR;ML COMÉRCIO  DE COMBUSTÍVEIS E SERVIÇOS LTDA.;03.089.291/0001-24;RUA EDGAR SANTOS;530;;NARANDIBA;41150-000;DIESEL;06/07/2004;1,45;1,2903;R$ / litro;BRANCA
NE;BA;SALVADOR;ML COMÉRCIO  DE COMBUSTÍVEIS E SERVIÇOS LTDA.;03.089.291/0001-24;RUA EDGAR SANTOS;530;;NARANDIBA;41150-000;GNV;06/07/2004;1,099;0,7959;R$ / m³;BRANCA
NE;BA;SALVADOR;HP COMERCIO E DERIVADOS DE PETROLEO LTDA;02.818.012/0001-53;AVENIDA ANTONIO CARLOS MAGALHAES;3174;;PITUBA;41850-000;GASOLINA;06/07/2004;2,17;1,8507;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;HP COMERCIO E DERIVADOS DE PETROLEO LTDA;02.818.012/0001-53;AVENIDA ANTONIO CARLOS MAGALHAES;3174;;PITUBA;41850-000;ETANOL;06/07/2004;1,39;1,1953;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;HP COMERCIO E DERIVADOS DE PETROLEO LTDA;02.818.012/0001-53;AVENIDA ANTONIO CARLOS MAGALHAES;3174;;PITUBA;41850-000;DIESEL;06/07/2004;1,42;1,2795;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;A FARIAS COMÉRCIO E DERIVADOS DE PETRÓLEO LTDA;02.751.558/0001-34;AVENIDA FREDERICO PONTES, 50;50;;PILAR;40015-350;GASOLINA;06/07/2004;2,15;;R$ / litro;SATELITE
NE;BA;SALVADOR;A FARIAS COMÉRCIO E DERIVADOS DE PETRÓLEO LTDA;02.751.558/0001-34;AVENIDA FREDERICO PONTES, 50;50;;PILAR;40015-350;ETANOL;06/07/2004;1,39;;R$ / litro;SATELITE
NE;BA;SALVADOR;A FARIAS COMÉRCIO E DERIVADOS DE PETRÓLEO LTDA;02.751.558/0001-34;AVENIDA FREDERICO PONTES, 50;50;;PILAR;40015-350;DIESEL;06/07/2004;1,42;;R$ / litro;SATELITE
NE;BA;SALVADOR;PAULO FERNANDO DE OLIVEIRA SOUZA;02.409.000/0001-75;AVENIDA BARROS REIS;3132;;RETIRO;40310-010;GASOLINA;06/07/2004;2,15;1,887;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;PAULO FERNANDO DE OLIVEIRA SOUZA;02.409.000/0001-75;AVENIDA BARROS REIS;3132;;RETIRO;40310-010;ETANOL;06/07/2004;1,38;1,1619;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;PAULO FERNANDO DE OLIVEIRA SOUZA;02.409.000/0001-75;AVENIDA BARROS REIS;3132;;RETIRO;40310-010;DIESEL;06/07/2004;1,399;1,294;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;PAULO FERNANDO DE OLIVEIRA SOUZA;02.409.000/0001-75;AVENIDA BARROS REIS;3132;;RETIRO;40310-010;GNV;06/07/2004;1,099;0,6408;R$ / m³;COSAN LUBRIFICANTES
NE;BA;SALVADOR;COMERCIAL DE COMBUSTIVEIS CIDADE JARDIM LTDA;02.377.962/0001-90;AVENIDA JURACY MAGALHAES JUNIOR;2575;LOTEAMENTO                CIDADE JARDIM;HORTO FLORESTAL;40295-140;GASOLINA;06/07/2004;2,165;1,8493;R$ / litro;CBPI
NE;BA;SALVADOR;POSTO MARINA DE COMBUSTÍVEIS LTDA.;01.391.984/0001-41;AVENIDA CONTORNO;3;;COMÉRCIO;40015-230;GASOLINA;07/07/2004;2,16;1,8576;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTO MARINA DE COMBUSTÍVEIS LTDA.;01.391.984/0001-41;AVENIDA CONTORNO;3;;COMÉRCIO;40015-230;ETANOL;07/07/2004;1,42;0,9706;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;POSTO MARINA DE COMBUSTÍVEIS LTDA.;01.391.984/0001-41;AVENIDA CONTORNO;3;;COMÉRCIO;40015-230;DIESEL;07/07/2004;1,47;1,2911;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;SANTOS PEDREIRA COM DE COMBUSTIVEIS E SERVICOS LTDA;01.306.964/0001-25;LARGO DO PAPAGAIO;31;PRACA SIMOES FILHO;RIBEIRA;40421-630;GASOLINA;06/07/2004;2,13;;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;SANTOS PEDREIRA COM DE COMBUSTIVEIS E SERVICOS LTDA;01.306.964/0001-25;LARGO DO PAPAGAIO;31;PRACA SIMOES FILHO;RIBEIRA;40421-630;ETANOL;06/07/2004;1,35;;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;MEGA POSTO BROTAS LTDA;01.278.020/0001-91;AVENIDA . D. JOAO VI;160;;BROTAS;40285-001;GASOLINA;06/07/2004;2,15;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;SALVADOR;R2M POSTO DE SERVIÇO LTDA;00.653.922/0001-06;AVENIDA BARROS REIS;S/N;0;RETIRO;40310-010;GASOLINA;06/07/2004;2,15;1,8595;R$ / litro;CBPI
NE;BA;SALVADOR;R2M POSTO DE SERVIÇO LTDA;00.653.922/0001-06;AVENIDA BARROS REIS;S/N;0;RETIRO;40310-010;ETANOL;06/07/2004;1,35;1,1004;R$ / litro;CBPI
NE;BA;SALVADOR;R2M POSTO DE SERVIÇO LTDA;00.653.922/0001-06;AVENIDA BARROS REIS;S/N;0;RETIRO;40310-010;GNV;06/07/2004;1,099;0,7818;R$ / m³;CBPI
NE;BA;SALVADOR;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;00.560.882/0002-20;AVENIDA ANTONIO CARLOS MAGALHÃES;4451;0;PITUBA;41820-020;GASOLINA;06/07/2004;2,17;1,8795;R$ / litro;CBPI
NE;BA;SALVADOR;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;00.560.882/0002-20;AVENIDA ANTONIO CARLOS MAGALHÃES;4451;0;PITUBA;41820-020;ETANOL;06/07/2004;1,49;1,0978;R$ / litro;CBPI
NE;BA;SALVADOR;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;00.560.882/0001-40;AVENIDA ANTONIO CARLOS MAGALHAES;4541;;PARQUE BELA VISTA;40280-000;GASOLINA;06/07/2004;2,179;1,8604;R$ / litro;CBPI
NE;BA;SALVADOR;BAHIA BUSSINES COMÉRCIO DE DER. DE PETRÓLEO E SERV. LTD;00.486.262/0001-08;AVENIDA FREDERICO PONTES;107;;COMÉRCIO;40460-000;GASOLINA;06/07/2004;2,13;1,8805;R$ / litro;RAIZEN
NE;BA;SALVADOR;BAHIA BUSSINES COMÉRCIO DE DER. DE PETRÓLEO E SERV. LTD;00.486.262/0001-08;AVENIDA FREDERICO PONTES;107;;COMÉRCIO;40460-000;ETANOL;06/07/2004;1,39;1,1617;R$ / litro;RAIZEN
NE;BA;SALVADOR;BAHIA BUSSINES COMÉRCIO DE DER. DE PETRÓLEO E SERV. LTD;00.486.262/0001-08;AVENIDA FREDERICO PONTES;107;;COMÉRCIO;40460-000;DIESEL;06/07/2004;1,499;1,309;R$ / litro;RAIZEN
NE;BA;SALVADOR;SOTO VEIGA DERIVADOS DE PETROLEO LTDA;00.323.177/0001-29;LADEIRA DO CAMURUJIPE3;S/N;0;SÃO CAETANO;40387-640;GASOLINA;06/07/2004;2,16;1,8725;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;SOTO VEIGA DERIVADOS DE PETROLEO LTDA;00.323.177/0001-29;LADEIRA DO CAMURUJIPE3;S/N;0;SÃO CAETANO;40387-640;ETANOL;06/07/2004;1,39;1,1561;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;SOTO VEIGA DERIVADOS DE PETROLEO LTDA;00.323.177/0001-29;LADEIRA DO CAMURUJIPE3;S/N;0;SÃO CAETANO;40387-640;DIESEL;06/07/2004;1,45;1,2954;R$ / litro;COSAN LUBRIFICANTES
NE;BA;SALVADOR;SOTO VEIGA DERIVADOS DE PETROLEO LTDA;00.323.177/0001-29;LADEIRA DO CAMURUJIPE3;S/N;0;SÃO CAETANO;40387-640;GNV;06/07/2004;1,099;0,5127;R$ / m³;COSAN LUBRIFICANTES
NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS JAGUARIBE LTDA;00.187.214/0005-42;RODOVIA BR 324;S/N;KM 11,5;VALÉRIA;41310-600;GASOLINA;06/07/2004;2,13;;R$ / litro;CBPI
NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS JAGUARIBE LTDA;00.187.214/0005-42;RODOVIA BR 324;S/N;KM 11,5;VALÉRIA;41310-600;DIESEL;06/07/2004;1,36;1,2735;R$ / litro;CBPI
